date,red_fighter,blue_fighter,total_minutes,red_kd,red_sig_str_landed,red_sig_str_attempted,red_td_landed,red_td_attempted,red_sub_att,red_ctrl_seconds,blue_kd,blue_sig_str_landed,blue_sig_str_attempted,blue_td_landed,blue_td_attempted,blue_sub_att,blue_ctrl_seconds
2024-03-30,Vicente Luque,Joaquin Buckley,8.283,0.0,21.0,63.0,0.0,3.0,0.0,9.0,0.0,55.0,131.0,0.0,0.0,0.0,49.0
2024-03-30,Chris Weidman,Bruno Silva,12.3,1.0,75.0,111.0,1.0,4.0,0.0,195.0,0.0,30.0,88.0,0.0,0.0,0.0,0.0
2024-03-30,Nursulton Ruziboev,Sedriques Dumas,3.3,1.0,12.0,32.0,0.0,0.0,0.0,4.0,0.0,1.0,16.0,0.0,0.0,0.0,0.0
2024-03-30,Bill Algeo,Kyle Nelson,4.0,0.0,30.0,58.0,0.0,0.0,0.0,0.0,0.0,32.0,59.0,0.0,0.0,0.0,48.0
2024-03-30,Chidi Njokuani,Rhys McKee,15.0,0.0,64.0,98.0,0.0,2.0,0.0,53.0,0.0,30.0,93.0,0.0,7.0,0.0,401.0
2024-03-30,Nate Landwehr,Jamall Emmers,4.717,1.0,37.0,76.0,0.0,0.0,0.0,5.0,0.0,39.0,78.0,0.0,0.0,0.0,1.0
2024-03-30,Virna Jandiroba,Loopy Godinez,15.0,0.0,30.0,108.0,2.0,9.0,3.0,395.0,0.0,38.0,95.0,0.0,0.0,0.0,112.0
2024-03-30,Julio Arce,Herbert Burns,7.0,2.0,29.0,79.0,0.0,1.0,0.0,8.0,0.0,15.0,57.0,0.0,6.0,0.0,76.0
2024-03-30,Dennis Buzukja,Connor Matthews,10.367,1.0,83.0,201.0,0.0,0.0,0.0,7.0,0.0,60.0,138.0,1.0,3.0,0.0,40.0
2024-03-30,Ibo Aslan,Anton Turkalj,11.533,1.0,74.0,180.0,0.0,0.0,0.0,2.0,0.0,55.0,157.0,0.0,8.0,0.0,18.0
2024-03-30,Andre Petroski,Jacob Malkoun,5.65,0.0,13.0,42.0,1.0,2.0,0.0,13.0,0.0,20.0,40.0,0.0,3.0,0.0,32.0
2024-03-30,Angel Pacheco,Caolan Loughran,15.0,0.0,88.0,234.0,0.0,0.0,0.0,9.0,0.0,140.0,268.0,3.0,4.0,0.0,282.0
2024-03-23,Amanda Ribas,Rose Namajunas,25.0,0.0,83.0,270.0,4.0,8.0,0.0,98.0,0.0,93.0,188.0,1.0,3.0,0.0,419.0
2024-03-23,Karl Williams,Justin Tafa,15.0,0.0,40.0,61.0,7.0,12.0,1.0,631.0,0.0,21.0,43.0,0.0,0.0,0.0,0.0
2024-03-23,Edmen Shahbazyan,AJ Dobson,4.55,1.0,27.0,43.0,1.0,3.0,0.0,49.0,0.0,15.0,46.0,0.0,0.0,0.0,75.0
2024-03-23,Payton Talbott,Cameron Saaiman,5.35,1.0,79.0,129.0,0.0,1.0,0.0,30.0,0.0,31.0,64.0,0.0,3.0,0.0,0.0
2024-03-23,Billy Quarantillo,Youssef Zalal,6.833,0.0,10.0,50.0,0.0,0.0,0.0,21.0,0.0,33.0,56.0,2.0,2.0,2.0,175.0
2024-03-23,Fernando Padilla,Luis Pajuelo,2.75,1.0,34.0,61.0,0.0,0.0,1.0,47.0,0.0,5.0,13.0,0.0,0.0,0.0,0.0
2024-03-23,Kurt Holobaugh,Trey Ogden,15.0,0.0,29.0,68.0,0.0,0.0,0.0,10.0,0.0,35.0,66.0,3.0,4.0,0.0,669.0
2024-03-23,Ricardo Ramos,Julian Erosa,2.25,0.0,7.0,17.0,2.0,3.0,0.0,87.0,0.0,4.0,11.0,0.0,0.0,1.0,0.0
2024-03-23,Miles Johns,Cody Gibson,15.0,0.0,25.0,79.0,2.0,8.0,0.0,389.0,0.0,18.0,62.0,1.0,7.0,0.0,115.0
2024-03-23,Jarno Errens,Steven Nguyen,15.0,1.0,105.0,207.0,0.0,1.0,0.0,15.0,0.0,63.0,226.0,1.0,1.0,0.0,23.0
2024-03-23,Montse Rendon,Daria Zhelezniakova,15.0,0.0,25.0,147.0,3.0,6.0,0.0,324.0,0.0,57.0,150.0,0.0,0.0,0.0,1.0
2024-03-23,Igor Severino,Andre Lima,7.867,0.0,36.0,78.0,5.0,9.0,0.0,180.0,0.0,30.0,58.0,1.0,2.0,2.0,24.0
2024-03-23,Mohammed Usman,Mick Parkin,15.0,0.0,57.0,167.0,0.0,0.0,0.0,0.0,0.0,72.0,150.0,0.0,0.0,0.0,0.0
2024-03-16,Tai Tuivasa,Marcin Tybura,4.133,0.0,15.0,24.0,0.0,0.0,0.0,0.0,0.0,27.0,41.0,1.0,4.0,1.0,168.0
2024-03-16,Bryan Battle,Ange Loosa,6.0,0.0,27.0,75.0,1.0,2.0,0.0,93.0,0.0,23.0,54.0,0.0,1.0,0.0,0.0
2024-03-16,Ovince Saint Preux,Kennedy Nzechukwu,15.0,1.0,143.0,276.0,0.0,2.0,0.0,6.0,0.0,106.0,250.0,0.0,1.0,0.0,8.0
2024-03-16,Christian Rodriguez,Isaac Dulgarian,15.0,0.0,48.0,76.0,0.0,0.0,0.0,199.0,0.0,22.0,44.0,7.0,16.0,2.0,562.0
2024-03-16,Pannie Kianzad,Macy Chiasson,3.9,0.0,2.0,6.0,1.0,2.0,0.0,52.0,0.0,4.0,10.0,2.0,2.0,1.0,148.0
2024-03-16,Gerald Meerschaert,Bryan Barberena,9.383,0.0,11.0,17.0,3.0,7.0,2.0,303.0,0.0,12.0,37.0,0.0,0.0,0.0,3.0
2024-03-16,Natan Levy,Mike Davis,6.717,0.0,8.0,9.0,1.0,1.0,0.0,34.0,1.0,3.0,7.0,0.0,0.0,1.0,311.0
2024-03-16,Josiane Nunes,Chelsea Chandler,15.0,0.0,47.0,105.0,0.0,0.0,0.0,26.0,0.0,58.0,130.0,2.0,2.0,0.0,422.0
2024-03-16,Jafel Filho,Ode Osbourne,4.45,0.0,21.0,35.0,1.0,1.0,2.0,201.0,0.0,0.0,5.0,0.0,0.0,0.0,4.0
2024-03-16,Josh Culibao,Danny Silva,15.0,0.0,87.0,202.0,0.0,4.0,0.0,3.0,0.0,45.0,107.0,4.0,9.0,1.0,328.0
2024-03-16,Jaqueline Amorim,Cory McKenna,1.633,0.0,3.0,5.0,0.0,0.0,4.0,0.0,0.0,4.0,11.0,1.0,1.0,0.0,56.0
2024-03-16,Thiago Moises,Mitch Ramirez,10.25,1.0,25.0,39.0,2.0,2.0,1.0,396.0,0.0,16.0,48.0,0.0,0.0,0.0,21.0
2024-03-16,Charalampos Grigoriou,Chad Anheliger,15.0,0.0,21.0,65.0,4.0,5.0,0.0,324.0,0.0,85.0,155.0,0.0,2.0,0.0,94.0
2024-03-09,Sean O'Malley,Marlon Vera,25.0,0.0,230.0,356.0,0.0,0.0,0.0,3.0,0.0,89.0,241.0,0.0,0.0,0.0,0.0
2024-03-09,Dustin Poirier,Benoit Saint Denis,7.533,1.0,28.0,34.0,0.0,1.0,4.0,31.0,0.0,50.0,74.0,3.0,7.0,1.0,293.0
2024-03-09,Kevin Holland,Michael Page,15.0,0.0,29.0,61.0,2.0,5.0,1.0,262.0,0.0,41.0,62.0,0.0,3.0,0.0,86.0
2024-03-09,Gilbert Burns,Jack Della Maddalena,13.717,0.0,27.0,58.0,7.0,11.0,0.0,307.0,1.0,67.0,123.0,0.0,1.0,0.0,16.0
2024-03-09,Petr Yan,Song Yadong,15.0,0.0,99.0,183.0,2.0,5.0,0.0,107.0,0.0,86.0,172.0,1.0,8.0,0.0,100.0
2024-03-09,Curtis Blaydes,Jailton Almeida,5.6,0.0,16.0,25.0,0.0,0.0,0.0,9.0,0.0,1.0,3.0,9.0,13.0,0.0,279.0
2024-03-09,Katlyn Cerminara,Maycee Barber,15.0,0.0,66.0,152.0,1.0,6.0,0.0,172.0,0.0,84.0,150.0,4.0,4.0,0.0,285.0
2024-03-09,Mateusz Gamrot,Rafael Dos Anjos,15.0,0.0,57.0,102.0,11.0,19.0,0.0,421.0,1.0,36.0,78.0,0.0,0.0,0.0,11.0
2024-03-09,Pedro Munhoz,Kyler Phillips,15.0,0.0,52.0,140.0,1.0,8.0,0.0,24.0,0.0,114.0,275.0,0.0,0.0,0.0,2.0
2024-03-09,Ion Cutelaba,Philipe Lins,15.0,0.0,47.0,97.0,0.0,1.0,0.0,16.0,0.0,67.0,115.0,2.0,7.0,0.0,334.0
2024-03-09,Michel Pereira,Michal Oleksiejczuk,1.017,0.0,11.0,15.0,0.0,0.0,1.0,18.0,0.0,1.0,4.0,0.0,0.0,0.0,0.0
2024-03-09,Robelis Despaigne,Josh Parisian,0.3,1.0,7.0,9.0,0.0,0.0,0.0,2.0,0.0,2.0,5.0,0.0,0.0,0.0,0.0
2024-03-09,CJ Vergara,Asu Almabayev,15.0,0.0,29.0,53.0,0.0,0.0,0.0,14.0,0.0,44.0,77.0,9.0,14.0,0.0,572.0
2024-03-09,Joanne Wood,Maryna Moroz,15.0,0.0,136.0,249.0,1.0,1.0,0.0,12.0,0.0,102.0,195.0,1.0,2.0,0.0,371.0
2024-03-02,Jairzinho Rozenstruik,Shamil Gaziev,20.0,0.0,127.0,215.0,0.0,1.0,0.0,1.0,0.0,22.0,68.0,1.0,7.0,0.0,272.0
2024-03-02,Vitor Petrino,Tyson Pedro,15.0,0.0,27.0,75.0,3.0,5.0,0.0,324.0,0.0,30.0,60.0,0.0,2.0,0.0,10.0
2024-03-02,Alex Perez,Muhammad Mokaev,15.0,0.0,30.0,87.0,0.0,0.0,0.0,224.0,0.0,47.0,104.0,3.0,20.0,0.0,269.0
2024-03-02,Umar Nurmagomedov,Bekzat Almakhan,15.0,0.0,68.0,98.0,5.0,5.0,0.0,686.0,1.0,3.0,16.0,0.0,0.0,0.0,34.0
2024-03-02,Matt Schnell,Steve Erceg,5.433,0.0,22.0,78.0,0.0,0.0,0.0,0.0,1.0,34.0,72.0,0.0,1.0,0.0,5.0
2024-03-02,Eryk Anders,Jamie Pickett,15.0,0.0,23.0,59.0,5.0,13.0,0.0,608.0,1.0,20.0,55.0,0.0,0.0,0.0,16.0
2024-03-02,Vinicius Oliveira,Benardo Sopaj,14.683,1.0,67.0,144.0,2.0,4.0,0.0,97.0,0.0,45.0,86.0,3.0,4.0,0.0,268.0
2024-03-02,Aiemann Zahabi,Javid Basharat,15.0,0.0,75.0,174.0,0.0,0.0,0.0,13.0,0.0,67.0,205.0,0.0,4.0,0.0,0.0
2024-03-02,Christian Leroy Duncan,Claudio Ribeiro,6.95,0.0,65.0,92.0,1.0,2.0,0.0,135.0,0.0,4.0,26.0,0.0,0.0,0.0,63.0
2024-03-02,Ludovit Klein,AJ Cunningham,4.6,1.0,60.0,91.0,2.0,3.0,0.0,27.0,0.0,36.0,75.0,0.0,0.0,0.0,26.0
2024-03-02,Abdul-Kareem Al-Selwady,Loik Radzhabov,10.817,0.0,38.0,68.0,3.0,7.0,0.0,164.0,1.0,39.0,90.0,4.0,5.0,0.0,87.0
2024-02-24,Brandon Moreno,Brandon Royval,25.0,0.0,112.0,211.0,3.0,5.0,0.0,174.0,0.0,145.0,510.0,1.0,2.0,0.0,35.0
2024-02-24,Yair Rodriguez,Brian Ortega,10.967,1.0,55.0,115.0,0.0,1.0,0.0,92.0,0.0,28.0,73.0,3.0,6.0,1.0,321.0
2024-02-24,Daniel Zellhuber,Francisco Prado,15.0,0.0,120.0,272.0,0.0,0.0,0.0,5.0,0.0,90.0,246.0,0.0,0.0,0.0,25.0
2024-02-24,Yazmin Jauregui,Sam Hughes,15.0,0.0,94.0,269.0,0.0,0.0,0.0,0.0,0.0,83.0,197.0,0.0,6.0,0.0,17.0
2024-02-24,Manuel Torres,Chris Duncan,1.767,0.0,3.0,5.0,2.0,2.0,1.0,42.0,0.0,1.0,2.0,1.0,3.0,0.0,40.0
2024-02-24,Cristian Quinonez,Raoni Barcelos,12.067,0.0,29.0,82.0,2.0,7.0,0.0,193.0,0.0,43.0,74.0,2.0,12.0,2.0,62.0
2024-02-24,Jesus Aguilar,Mateus Mendonca,15.0,0.0,19.0,36.0,1.0,4.0,1.0,291.0,0.0,18.0,40.0,4.0,8.0,1.0,524.0
2024-02-24,Edgar Chairez,Daniel Lacerda,2.283,0.0,9.0,15.0,0.0,0.0,1.0,0.0,0.0,4.0,17.0,1.0,1.0,0.0,41.0
2024-02-24,Claudio Puelles,Fares Ziam,15.0,0.0,4.0,9.0,7.0,13.0,0.0,434.0,0.0,31.0,48.0,0.0,0.0,1.0,270.0
2024-02-24,Ronaldo Rodriguez,Denys Bondar,9.983,0.0,31.0,69.0,0.0,0.0,1.0,176.0,0.0,41.0,63.0,4.0,6.0,0.0,172.0
2024-02-24,Victor Altamirano,Felipe dos Santos,15.0,0.0,40.0,74.0,9.0,11.0,0.0,302.0,0.0,37.0,87.0,0.0,0.0,1.0,51.0
2024-02-24,Erik Silva,Muhammad Naimov,0.733,0.0,0.0,1.0,0.0,0.0,0.0,13.0,0.0,1.0,2.0,1.0,1.0,0.0,11.0
2024-02-17,Alexander Volkanovski,Ilia Topuria,8.533,0.0,47.0,107.0,0.0,0.0,0.0,0.0,1.0,35.0,77.0,0.0,0.0,0.0,3.0
2024-02-17,Robert Whittaker,Paulo Costa,15.0,0.0,95.0,175.0,0.0,1.0,0.0,0.0,0.0,67.0,151.0,0.0,0.0,0.0,0.0
2024-02-17,Geoff Neal,Ian Machado Garry,15.0,0.0,46.0,89.0,0.0,0.0,0.0,225.0,0.0,67.0,135.0,0.0,0.0,0.0,12.0
2024-02-17,Merab Dvalishvili,Henry Cejudo,15.0,0.0,74.0,172.0,5.0,11.0,1.0,263.0,0.0,29.0,78.0,1.0,7.0,0.0,125.0
2024-02-17,Anthony Hernandez,Roman Kopylov,8.383,0.0,34.0,77.0,3.0,14.0,2.0,245.0,0.0,35.0,57.0,0.0,0.0,0.0,0.0
2024-02-17,Amanda Lemos,Mackenzie Dern,15.0,1.0,41.0,80.0,2.0,2.0,0.0,242.0,0.0,21.0,54.0,1.0,3.0,0.0,360.0
2024-02-17,Marcos Rogerio de Lima,Junior Tafa,6.233,1.0,33.0,46.0,1.0,3.0,0.0,206.0,0.0,11.0,27.0,0.0,0.0,0.0,0.0
2024-02-17,Rinya Nakamura,Carlos Vera,15.0,0.0,38.0,70.0,3.0,3.0,0.0,783.0,0.0,12.0,25.0,0.0,0.0,0.0,0.0
2024-02-17,Zhang Mingyang,Brendson Ribeiro,1.683,1.0,17.0,28.0,0.0,0.0,0.0,2.0,0.0,14.0,31.0,0.0,0.0,0.0,0.0
2024-02-17,Josh Quinlan,Danny Barlow,11.3,0.0,39.0,90.0,0.0,1.0,0.0,0.0,1.0,95.0,185.0,0.0,0.0,0.0,13.0
2024-02-17,Oban Elliott,Val Woodburn,15.0,0.0,70.0,111.0,3.0,5.0,0.0,538.0,1.0,23.0,61.0,2.0,2.0,0.0,116.0
2024-02-17,Andrea Lee,Miranda Maverick,15.0,0.0,36.0,102.0,2.0,3.0,1.0,42.0,0.0,66.0,136.0,3.0,8.0,0.0,185.0
2024-02-10,Jack Hermansson,Joe Pyfer,25.0,0.0,121.0,235.0,1.0,2.0,0.0,188.0,0.0,92.0,250.0,0.0,6.0,0.0,50.0
2024-02-10,Dan Ige,Andre Fili,2.717,1.0,11.0,19.0,0.0,0.0,0.0,1.0,0.0,8.0,33.0,0.0,0.0,0.0,0.0
2024-02-10,Robert Bryczek,Ihor Potieria,15.0,0.0,32.0,133.0,0.0,0.0,0.0,30.0,1.0,67.0,168.0,0.0,4.0,0.0,157.0
2024-02-10,Brad Tavares,Gregory Rodrigues,10.917,0.0,37.0,84.0,0.0,0.0,0.0,0.0,0.0,71.0,123.0,2.0,6.0,0.0,198.0
2024-02-10,Michael Johnson,Darrius Flowers,15.0,0.0,61.0,112.0,4.0,8.0,0.0,362.0,0.0,33.0,64.0,0.0,2.0,0.0,43.0
2024-02-10,Rodolfo Vieira,Armen Petrosyan,4.8,0.0,6.0,11.0,3.0,3.0,1.0,166.0,0.0,9.0,20.0,0.0,0.0,0.0,0.0
2024-02-10,Trevin Giles,Carlos Prates,9.05,0.0,68.0,102.0,0.0,2.0,0.0,88.0,1.0,37.0,72.0,0.0,0.0,0.0,1.0
2024-02-10,Bolaji Oki,Timmy Cuamba,15.0,0.0,60.0,152.0,1.0,1.0,0.0,109.0,0.0,33.0,94.0,1.0,6.0,0.0,115.0
2024-02-10,Loma Lookboonmee,Bruna Brasil,15.0,0.0,58.0,112.0,1.0,2.0,0.0,55.0,0.0,28.0,63.0,1.0,2.0,0.0,149.0
2024-02-10,Devin Clark,Marcin Prachnio,15.0,0.0,53.0,127.0,0.0,2.0,0.0,14.0,0.0,101.0,189.0,1.0,1.0,0.0,44.0
2024-02-10,Max Griffin,Jeremiah Wells,15.0,0.0,26.0,53.0,1.0,2.0,0.0,100.0,0.0,32.0,86.0,1.0,2.0,0.0,100.0
2024-02-10,Zac Pauga,Bogdan Guskov,3.633,0.0,17.0,26.0,0.0,2.0,0.0,64.0,1.0,10.0,29.0,0.0,0.0,0.0,4.0
2024-02-10,Fernie Garcia,Hyder Amil,7.2,0.0,26.0,79.0,0.0,0.0,0.0,56.0,1.0,79.0,144.0,1.0,3.0,2.0,140.0
2024-02-10,Daniel Marcos,Aoriqileng,8.467,0.0,81.0,126.0,0.0,0.0,0.0,28.0,0.0,45.0,95.0,0.0,0.0,0.0,38.0
2024-02-03,Roman Dolidze,Nassourdine Imavov,25.0,0.0,34.0,152.0,0.0,4.0,0.0,611.0,1.0,112.0,189.0,0.0,0.0,1.0,232.0
2024-02-03,Renato Moicano,Drew Dober,15.0,0.0,23.0,42.0,3.0,6.0,0.0,633.0,0.0,23.0,59.0,1.0,2.0,0.0,62.0
2024-02-03,Randy Brown,Muslim Salikhov,3.283,1.0,13.0,46.0,0.0,0.0,0.0,3.0,0.0,10.0,22.0,0.0,0.0,0.0,0.0
2024-02-03,Viviane Araujo,Natalia Silva,15.0,0.0,26.0,67.0,1.0,9.0,0.0,361.0,0.0,38.0,128.0,0.0,1.0,0.0,0.0
2024-02-03,Aliaskhab Khizriev,Makhmud Muradov,0.183,0.0,1.0,2.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0
2024-02-03,Gilbert Urbina,Charles Radtke,4.783,0.0,16.0,38.0,0.0,1.0,0.0,5.0,2.0,30.0,47.0,0.0,0.0,0.0,8.0
2024-02-03,Molly McCann,Diana Belbita,4.983,0.0,42.0,91.0,2.0,2.0,1.0,68.0,0.0,29.0,77.0,0.0,0.0,0.0,0.0
2024-02-03,Azat Maksum,Charles Johnson,15.0,1.0,38.0,163.0,2.0,7.0,1.0,149.0,0.0,76.0,140.0,2.0,6.0,3.0,47.0
2024-02-03,Themba Gorimbo,Pete Rodriguez,0.533,1.0,12.0,18.0,0.0,1.0,0.0,5.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0
2024-02-03,JeongYeong Lee,Blake Bilder,15.0,0.0,49.0,82.0,2.0,3.0,0.0,269.0,0.0,19.0,54.0,0.0,3.0,0.0,318.0
2024-02-03,Luana Carolina,Julija Stoliarenko,14.867,0.0,66.0,136.0,2.0,3.0,0.0,327.0,0.0,16.0,59.0,1.0,5.0,3.0,227.0
2024-02-03,Landon Quinones,MarQuel Mederos,15.0,0.0,55.0,149.0,1.0,3.0,0.0,124.0,0.0,60.0,146.0,0.0,5.0,0.0,253.0
2024-02-03,Thomas Petersen,Jamal Pogues,15.0,0.0,58.0,86.0,1.0,6.0,0.0,167.0,0.0,65.0,124.0,0.0,0.0,0.0,4.0
2024-01-20,Sean Strickland,Dricus Du Plessis,25.0,0.0,173.0,408.0,0.0,0.0,0.0,0.0,0.0,137.0,354.0,6.0,11.0,0.0,128.0
2024-01-20,Raquel Pennington,Mayra Bueno Silva,25.0,0.0,134.0,201.0,1.0,3.0,2.0,688.0,0.0,69.0,88.0,3.0,9.0,3.0,538.0
2024-01-20,Neil Magny,Mike Malott,14.75,0.0,57.0,102.0,1.0,2.0,0.0,107.0,0.0,45.0,67.0,4.0,6.0,0.0,362.0
2024-01-20,Chris Curtis,Marc-Andre Barriault,15.0,0.0,140.0,258.0,0.0,0.0,0.0,0.0,0.0,122.0,243.0,0.0,0.0,0.0,0.0
2024-01-20,Arnold Allen,Movsar Evloev,15.0,0.0,59.0,140.0,0.0,0.0,1.0,3.0,0.0,51.0,118.0,5.0,17.0,0.0,211.0
2024-01-20,Brad Katona,Garrett Armfield,15.0,0.0,64.0,155.0,4.0,9.0,0.0,275.0,0.0,105.0,168.0,0.0,1.0,0.0,0.0
2024-01-20,Charles Jourdain,Sean Woodson,15.0,0.0,60.0,156.0,0.0,4.0,1.0,118.0,0.0,80.0,168.0,1.0,3.0,0.0,39.0
2024-01-20,Serhiy Sidey,Ramon Taveras,15.0,0.0,79.0,226.0,0.0,4.0,0.0,24.0,1.0,62.0,147.0,0.0,0.0,0.0,6.0
2024-01-20,Gillian Robertson,Polyana Viana,8.2,0.0,23.0,39.0,2.0,2.0,1.0,366.0,0.0,12.0,41.0,0.0,0.0,0.0,27.0
2024-01-20,Yohan Lainesse,Sam Patterson,2.05,0.0,1.0,9.0,0.0,0.0,0.0,5.0,0.0,5.0,10.0,1.0,1.0,1.0,41.0
2024-01-20,Jasmine Jasudavicius,Priscila Cachoeira,14.35,1.0,93.0,120.0,2.0,5.0,3.0,685.0,0.0,24.0,50.0,0.0,0.0,0.0,5.0
2024-01-20,Malcolm Gordon,Jimmy Flick,6.283,0.0,37.0,70.0,1.0,1.0,1.0,253.0,0.0,3.0,7.0,1.0,4.0,4.0,67.0
2024-01-13,Magomed Ankalaev,Johnny Walker,7.7,1.0,39.0,58.0,0.0,0.0,0.0,5.0,0.0,24.0,71.0,0.0,0.0,0.0,0.0
2024-01-13,Jim Miller,Gabriel Benitez,13.417,0.0,80.0,140.0,2.0,2.0,1.0,235.0,0.0,80.0,182.0,0.0,0.0,0.0,1.0
2024-01-13,Ricky Simon,Mario Bautista,15.0,0.0,45.0,108.0,2.0,13.0,0.0,180.0,0.0,112.0,270.0,0.0,3.0,0.0,14.0
2024-01-13,Phil Hawes,Brunno Ferreira,4.917,0.0,13.0,27.0,0.0,1.0,0.0,0.0,1.0,19.0,43.0,1.0,4.0,0.0,97.0
2024-01-13,Andrei Arlovski,Waldo Cortes Acosta,15.0,0.0,58.0,127.0,0.0,0.0,0.0,0.0,0.0,49.0,136.0,0.0,0.0,0.0,0.0
2024-01-13,Matthew Semelsberger,Preston Parsons,15.0,0.0,28.0,69.0,1.0,2.0,2.0,188.0,0.0,47.0,87.0,7.0,11.0,2.0,386.0
2024-01-13,Marcus McGhee,Gaston Bolanos,8.483,1.0,65.0,123.0,1.0,3.0,0.0,107.0,0.0,28.0,81.0,0.0,0.0,0.0,4.0
2024-01-13,Farid Basharat,Taylor Lapilus,15.0,0.0,42.0,100.0,5.0,16.0,1.0,418.0,0.0,40.0,93.0,0.0,0.0,0.0,2.0
2024-01-13,Westin Wilson,Jean Silva,4.2,0.0,11.0,36.0,0.0,3.0,0.0,4.0,1.0,25.0,36.0,1.0,1.0,0.0,8.0
2024-01-13,Nikolas Motta,Tom Nolan,1.05,1.0,21.0,40.0,0.0,0.0,0.0,9.0,0.0,12.0,20.0,0.0,0.0,0.0,0.0
2024-01-13,Joshua Van,Felipe Bunes,9.517,1.0,83.0,141.0,1.0,1.0,0.0,74.0,0.0,50.0,91.0,2.0,6.0,0.0,122.0
2023-12-16,Leon Edwards,Colby Covington,25.0,0.0,57.0,108.0,2.0,3.0,2.0,87.0,0.0,44.0,126.0,2.0,10.0,0.0,304.0
2023-12-16,Alexandre Pantoja,Brandon Royval,25.0,0.0,95.0,156.0,8.0,14.0,1.0,951.0,0.0,111.0,204.0,0.0,1.0,0.0,47.0
2023-12-16,Shavkat Rakhmonov,Stephen Thompson,9.933,0.0,28.0,36.0,1.0,5.0,2.0,465.0,0.0,16.0,25.0,0.0,0.0,0.0,0.0
2023-12-16,Tony Ferguson,Paddy Pimblett,15.0,0.0,62.0,105.0,0.0,0.0,0.0,0.0,1.0,106.0,165.0,1.0,4.0,0.0,533.0
2023-12-16,Josh Emmett,Bryce Mitchell,1.95,1.0,2.0,10.0,0.0,0.0,0.0,3.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0
2023-12-16,Alonzo Menifield,Dustin Jacoby,15.0,1.0,68.0,117.0,1.0,2.0,0.0,123.0,0.0,93.0,150.0,0.0,0.0,0.0,128.0
2023-12-16,Irene Aldana,Karol Rosa,15.0,0.0,145.0,308.0,0.0,0.0,0.0,0.0,0.0,204.0,350.0,0.0,1.0,0.0,0.0
2023-12-16,Cody Garbrandt,Brian Kelleher,3.7,1.0,20.0,41.0,0.0,0.0,0.0,21.0,0.0,17.0,25.0,0.0,1.0,0.0,36.0
2023-12-16,Casey O'Neill,Ariane da Silva,6.3,0.0,31.0,74.0,0.0,2.0,0.0,20.0,0.0,64.0,127.0,1.0,1.0,1.0,58.0
2023-12-16,Tagir Ulanbekov,Cody Durden,9.417,1.0,24.0,41.0,2.0,2.0,5.0,363.0,0.0,32.0,43.0,0.0,0.0,0.0,36.0
2023-12-16,Andre Fili,Lucas Almeida,3.533,1.0,20.0,36.0,0.0,0.0,0.0,15.0,0.0,10.0,25.0,0.0,0.0,0.0,0.0
2023-12-16,Martin Buday,Shamil Gaziev,5.933,0.0,8.0,20.0,0.0,2.0,0.0,20.0,0.0,49.0,98.0,0.0,0.0,0.0,138.0
2023-12-09,Song Yadong,Chris Gutierrez,25.0,0.0,77.0,165.0,2.0,3.0,0.0,661.0,0.0,87.0,145.0,0.0,2.0,0.0,0.0
2023-12-09,Anthony Smith,Khalil Rountree Jr.,10.933,0.0,47.0,84.0,0.0,2.0,0.0,11.0,1.0,53.0,114.0,0.0,0.0,0.0,58.0
2023-12-09,Nasrat Haqparast,Jamie Mullarkey,1.733,2.0,16.0,29.0,0.0,0.0,0.0,5.0,0.0,8.0,23.0,0.0,0.0,0.0,0.0
2023-12-09,Tim Elliott,Sumudaerji,4.033,0.0,10.0,21.0,1.0,3.0,1.0,125.0,0.0,10.0,25.0,0.0,0.0,0.0,0.0
2023-12-09,JunYong Park,Andre Muniz,15.0,0.0,27.0,60.0,0.0,0.0,0.0,178.0,0.0,14.0,30.0,11.0,14.0,0.0,574.0
2023-12-09,Song Kenan,Kevin Jousset,15.0,0.0,62.0,156.0,0.0,1.0,0.0,0.0,0.0,134.0,235.0,1.0,2.0,0.0,86.0
2023-12-09,HyunSung Park,Shannon Ross,8.983,2.0,50.0,124.0,0.0,1.0,0.0,201.0,0.0,47.0,115.0,0.0,0.0,0.0,0.0
2023-12-09,Steve Garcia,Melquizael Costa,6.017,1.0,29.0,49.0,0.0,0.0,1.0,46.0,0.0,6.0,10.0,2.0,10.0,0.0,281.0
2023-12-09,Luana Santos,Stephanie Egger,15.0,0.0,53.0,104.0,2.0,4.0,0.0,464.0,0.0,44.0,115.0,1.0,1.0,0.0,66.0
2023-12-09,Tatsuro Taira,Carlos Hernandez,5.917,1.0,33.0,43.0,0.0,0.0,0.0,216.0,0.0,2.0,4.0,0.0,2.0,0.0,53.0
2023-12-09,Rayanne dos Santos,Talita Alencar,15.0,0.0,57.0,130.0,0.0,1.0,0.0,14.0,0.0,36.0,157.0,1.0,9.0,0.0,164.0
2023-12-02,Beneil Dariush,Arman Tsarukyan,1.067,0.0,2.0,8.0,0.0,0.0,0.0,0.0,1.0,8.0,15.0,0.0,0.0,0.0,3.0
2023-12-02,Jalin Turner,King Green,2.817,1.0,33.0,60.0,0.0,0.0,0.0,12.0,0.0,15.0,26.0,0.0,0.0,0.0,2.0
